feature,importance
radius_error smoothness_error,0.0
radius_error area_error,0.0
texture_error area_error,0.0
texture_error concavity_error,0.0
radius_error texture_error,0.0
perimeter_error^2,0.0
perimeter_error worst_radius,0.0
perimeter_error fractal_dimension_error,0.0
mean_radius worst_perimeter,0.0
perimeter_error concavity_error,0.0
perimeter_error compactness_error,0.0
mean_radius worst_area,0.0
mean_radius worst_compactness,0.0
texture_error worst_fractal_dimension,0.0
texture_error concave_points_error,0.0
texture_error worst_symmetry,0.0
mean_radius worst_concavity,0.0
mean_radius worst_concave_points,0.0
mean_area worst_compactness,0.0
texture_error worst_texture,0.0
texture_error fractal_dimension_error,0.0
texture_error symmetry_error,0.0
radius_error perimeter_error,0.0
radius_error^2,0.0
mean_texture concavity_error,0.0
mean_symmetry perimeter_error,0.0
mean_symmetry worst_texture,0.0
mean_symmetry fractal_dimension_error,0.0
mean_symmetry concave_points_error,0.0
mean_symmetry concavity_error,0.0
mean_area smoothness_error,0.0
mean_symmetry smoothness_error,0.0
mean_texture radius_error,0.0
mean_symmetry texture_error,0.0
mean_symmetry worst_smoothness,0.0
mean_symmetry radius_error,0.0
mean_texture texture_error,0.0
mean_concave_points worst_symmetry,0.0
mean_concave_points worst_concave_points,0.0
mean_area compactness_error,0.0
mean_area concavity_error,0.0
mean_concave_points worst_smoothness,0.0
mean_symmetry worst_area,0.0
mean_symmetry worst_concavity,0.0
mean_fractal_dimension worst_fractal_dimension,0.0
mean_area perimeter_error,0.0
mean_fractal_dimension worst_symmetry,0.0
mean_fractal_dimension worst_concave_points,0.0
mean_fractal_dimension worst_concavity,0.0
mean_fractal_dimension worst_compactness,0.0
mean_fractal_dimension worst_area,0.0
mean_fractal_dimension worst_perimeter,0.0
mean_texture mean_area,0.0
mean_fractal_dimension concave_points_error,0.0
mean_symmetry worst_concave_points,0.0
mean_fractal_dimension concavity_error,0.0
mean_texture mean_compactness,0.0
mean_fractal_dimension area_error,0.0
mean_fractal_dimension perimeter_error,0.0
mean_fractal_dimension radius_error,0.0
mean_fractal_dimension^2,0.0
mean_area area_error,0.0
mean_perimeter worst_area,0.0
