feature,importance
worst_symmetry^2,0.0012687633
area_error worst_area,0.001263662
mean_symmetry fractal_dimension_error,0.0012461832
symmetry_error worst_compactness,0.0012355878
mean_fractal_dimension smoothness_error,0.0012266169
mean_perimeter fractal_dimension_error,0.0012202957
smoothness_error worst_fractal_dimension,0.001219241
mean_fractal_dimension symmetry_error,0.0012110664
texture_error smoothness_error,0.0012081905
mean_perimeter symmetry_error,0.0012044816
mean_radius smoothness_error,0.0012038505
texture_error,0.0012025426
worst_smoothness worst_concavity,0.0011832599
worst_concavity,0.0011601353
mean_smoothness perimeter_error,0.0011573153
radius_error worst_fractal_dimension,0.001151516
compactness_error worst_compactness,0.0011486409
mean_smoothness worst_symmetry,0.0011469134
fractal_dimension_error worst_smoothness,0.0011445496
mean_smoothness fractal_dimension_error,0.001143223
mean_radius symmetry_error,0.0011236874
worst_radius worst_compactness,0.0010706738
mean_radius worst_smoothness,0.0010582311
worst_fractal_dimension,0.0010515932
texture_error concave_points_error,0.0010504148
texture_error perimeter_error,0.0010423369
symmetry_error fractal_dimension_error,0.0010283848
symmetry_error,0.0010225704
worst_symmetry,0.0010159268
mean_smoothness worst_smoothness,0.0009894286
worst_smoothness,0.0009653658
mean_concave_points,0.00096244767
compactness_error symmetry_error,0.00094565965
mean_radius fractal_dimension_error,0.00094433245
mean_smoothness area_error,0.0009427195
area_error worst_symmetry,0.00092296797
mean_smoothness radius_error,0.0009115338
radius_error,0.00088274025
compactness_error fractal_dimension_error,0.00083781336
mean_perimeter worst_symmetry,0.0007949715
perimeter_error worst_smoothness,0.00079136254
mean_concave_points worst_fractal_dimension,0.00078946445
mean_symmetry area_error,0.00075302616
mean_fractal_dimension compactness_error,0.00074165827
mean_concave_points radius_error,0.0007345655
smoothness_error worst_symmetry,0.0007125921
mean_texture mean_smoothness,0.00069476047
concave_points_error symmetry_error,0.0006798944
mean_concave_points worst_perimeter,0.0006741997
worst_perimeter worst_concave_points,0.0006356999
worst_concavity worst_symmetry,0.0006325692
mean_smoothness compactness_error,0.00061241083
worst_perimeter worst_symmetry,0.0005992023
mean_texture mean_fractal_dimension,0.0005800565
compactness_error worst_fractal_dimension,0.0005622433
mean_fractal_dimension worst_smoothness,0.0005575078
worst_radius worst_symmetry,0.0005558868
mean_texture,0.0005519836
texture_error compactness_error,0.0005509468
mean_texture texture_error,0.00053024123
mean_area concave_points_error,0.00051650516
mean_symmetry symmetry_error,0.0005000862
texture_error symmetry_error,0.0004818789
symmetry_error worst_texture,0.00047162978
mean_area symmetry_error,0.00046693796
mean_symmetry concave_points_error,0.00045748992
mean_texture fractal_dimension_error,0.00045687874
mean_fractal_dimension worst_concave_points,0.00045365185
mean_smoothness mean_concave_points,0.00044828415
mean_texture worst_symmetry,0.0004323312
mean_perimeter mean_concave_points,0.00042532783
mean_smoothness,0.00042166497
perimeter_error worst_area,0.00042160426
mean_perimeter concave_points_error,0.00041908905
compactness_error concave_points_error,0.00041800592
mean_smoothness concave_points_error,0.0004081633
mean_concave_points worst_area,0.00039464742
texture_error fractal_dimension_error,0.00038164324
mean_area worst_concave_points,0.00037786635
mean_texture mean_symmetry,0.00036137752
fractal_dimension_error worst_texture,0.00035855058
symmetry_error worst_radius,0.0003477972
mean_symmetry mean_fractal_dimension,0.00031359014
concavity_error concave_points_error,0.00029295104
texture_error worst_compactness,0.00029222865
mean_concave_points mean_fractal_dimension,0.0002886642
mean_symmetry worst_compactness,0.000276989
smoothness_error worst_area,0.00027400782
mean_concave_points concave_points_error,0.00025845284
smoothness_error worst_texture,0.00025160378
symmetry_error worst_symmetry,0.00024389429
mean_perimeter mean_smoothness,0.00018387493
mean_radius mean_perimeter,0.00016577658
mean_smoothness mean_symmetry,8.4890184e-05
worst_texture worst_fractal_dimension,7.725527e-05
texture_error worst_texture,7.3404735e-05
radius_error worst_perimeter,6.257761e-05
perimeter_error fractal_dimension_error,0.0
perimeter_error symmetry_error,0.0
perimeter_error worst_perimeter,0.0
worst_texture worst_compactness,0.0
perimeter_error concavity_error,0.0
worst_texture^2,0.0
perimeter_error compactness_error,0.0
perimeter_error worst_concave_points,0.0
perimeter_error worst_radius,0.0
perimeter_error concave_points_error,0.0
concave_points_error worst_perimeter,0.0
perimeter_error smoothness_error,0.0
perimeter_error area_error,0.0
worst_concave_points^2,0.0
radius_error worst_compactness,0.0
worst_concavity worst_fractal_dimension,0.0
worst_concavity^2,0.0
worst_compactness worst_fractal_dimension,0.0
texture_error^2,0.0
worst_compactness worst_symmetry,0.0
texture_error area_error,0.0
worst_compactness worst_concave_points,0.0
worst_compactness worst_concavity,0.0
texture_error concavity_error,0.0
worst_compactness^2,0.0
texture_error worst_radius,0.0
worst_smoothness worst_compactness,0.0
worst_smoothness^2,0.0
worst_area worst_compactness,0.0
texture_error worst_perimeter,0.0
worst_area^2,0.0
texture_error worst_area,0.0
worst_perimeter worst_fractal_dimension,0.0
texture_error worst_concavity,0.0
texture_error worst_concave_points,0.0
texture_error worst_symmetry,0.0
texture_error worst_fractal_dimension,0.0
perimeter_error^2,0.0
worst_perimeter worst_compactness,0.0
worst_perimeter^2,0.0
worst_radius worst_fractal_dimension,0.0
area_error fractal_dimension_error,0.0
perimeter_error worst_symmetry,0.0
symmetry_error worst_concavity,0.0
concave_points_error worst_symmetry,0.0
concavity_error worst_radius,0.0
concave_points_error worst_fractal_dimension,0.0
concavity_error fractal_dimension_error,0.0
concavity_error symmetry_error,0.0
symmetry_error worst_perimeter,0.0
concavity_error^2,0.0
compactness_error worst_radius,0.0
compactness_error worst_symmetry,0.0
compactness_error worst_concave_points,0.0
compactness_error worst_concavity,0.0
compactness_error worst_smoothness,0.0
compactness_error worst_area,0.0
compactness_error worst_perimeter,0.0
concave_points_error worst_concave_points,0.0
concave_points_error worst_concavity,0.0
concavity_error worst_texture,0.0
concavity_error worst_perimeter,0.0
concavity_error worst_area,0.0
concave_points_error worst_compactness,0.0
concave_points_error worst_smoothness,0.0
concavity_error worst_smoothness,0.0
radius_error worst_smoothness,0.0
concavity_error worst_concavity,0.0
concavity_error worst_concave_points,0.0
concavity_error worst_symmetry,0.0
concavity_error worst_fractal_dimension,0.0
concave_points_error^2,0.0
concave_points_error fractal_dimension_error,0.0
concave_points_error worst_radius,0.0
concave_points_error worst_texture,0.0
compactness_error worst_texture,0.0
fractal_dimension_error^2,0.0
perimeter_error worst_fractal_dimension,0.0
worst_radius worst_concavity,0.0
fractal_dimension_error worst_symmetry,0.0
fractal_dimension_error worst_fractal_dimension,0.0
worst_radius^2,0.0
worst_radius worst_perimeter,0.0
worst_radius worst_area,0.0
area_error worst_perimeter,0.0
concave_points_error worst_area,0.0
fractal_dimension_error worst_radius,0.0
area_error symmetry_error,0.0
area_error concave_points_error,0.0
area_error concavity_error,0.0
area_error compactness_error,0.0
area_error smoothness_error,0.0
area_error^2,0.0
fractal_dimension_error worst_concave_points,0.0
fractal_dimension_error worst_concavity,0.0
area_error worst_fractal_dimension,0.0
fractal_dimension_error worst_compactness,0.0
smoothness_error compactness_error,0.0
smoothness_error concavity_error,0.0
smoothness_error concave_points_error,0.0
fractal_dimension_error worst_area,0.0
smoothness_error worst_radius,0.0
smoothness_error worst_perimeter,0.0
smoothness_error worst_smoothness,0.0
smoothness_error worst_compactness,0.0
smoothness_error worst_concavity,0.0
smoothness_error worst_concave_points,0.0
fractal_dimension_error worst_perimeter,0.0
compactness_error^2,0.0
compactness_error concavity_error,0.0
concavity_error worst_compactness,0.0
mean_radius,0.0
radius_error fractal_dimension_error,0.0
mean_perimeter^2,0.0
mean_area^2,0.0
mean_perimeter worst_fractal_dimension,0.0
mean_perimeter worst_concave_points,0.0
mean_perimeter worst_concavity,0.0
mean_perimeter worst_compactness,0.0
mean_perimeter worst_smoothness,0.0
mean_perimeter worst_area,0.0
mean_perimeter worst_perimeter,0.0
mean_perimeter worst_texture,0.0
mean_perimeter worst_radius,0.0
mean_perimeter concavity_error,0.0
mean_perimeter compactness_error,0.0
mean_perimeter smoothness_error,0.0
mean_perimeter area_error,0.0
mean_perimeter perimeter_error,0.0
mean_perimeter texture_error,0.0
mean_perimeter radius_error,0.0
mean_perimeter mean_fractal_dimension,0.0
mean_perimeter mean_symmetry,0.0
mean_perimeter mean_concavity,0.0
mean_perimeter mean_compactness,0.0
mean_area mean_smoothness,0.0
mean_area mean_compactness,0.0
mean_area mean_concavity,0.0
mean_area worst_radius,0.0
mean_smoothness mean_concavity,0.0
mean_smoothness mean_compactness,0.0
mean_smoothness^2,0.0
mean_area worst_fractal_dimension,0.0
mean_area worst_symmetry,0.0
mean_area worst_concavity,0.0
mean_area worst_compactness,0.0
mean_area worst_area,0.0
mean_area worst_perimeter,0.0
mean_area fractal_dimension_error,0.0
mean_area mean_concave_points,0.0
mean_area concavity_error,0.0
mean_area compactness_error,0.0
mean_area smoothness_error,0.0
mean_area area_error,0.0
mean_area perimeter_error,0.0
mean_area texture_error,0.0
mean_area radius_error,0.0
mean_area mean_fractal_dimension,0.0
mean_area mean_symmetry,0.0
mean_perimeter mean_area,0.0
mean_texture worst_compactness,0.0
mean_smoothness texture_error,0.0
mean_texture worst_smoothness,0.0
mean_radius mean_concavity,0.0
mean_radius mean_compactness,0.0
mean_radius mean_smoothness,0.0
mean_radius mean_area,0.0
mean_radius mean_texture,0.0
mean_radius^2,0.0
worst_concave_points,0.0
worst_compactness,0.0
worst_area,0.0
worst_perimeter,0.0
worst_radius,0.0
concavity_error,0.0
compactness_error,0.0
smoothness_error,0.0
area_error,0.0
perimeter_error,0.0
mean_symmetry,0.0
mean_concavity,0.0
mean_compactness,0.0
mean_area,0.0
mean_perimeter,0.0
mean_radius mean_concave_points,0.0
mean_radius mean_symmetry,0.0
mean_radius mean_fractal_dimension,0.0
mean_radius worst_fractal_dimension,0.0
mean_texture worst_perimeter,0.0
mean_texture worst_texture,0.0
mean_texture worst_radius,0.0
mean_texture concave_points_error,0.0
mean_texture concavity_error,0.0
mean_texture compactness_error,0.0
mean_texture mean_compactness,0.0
mean_texture mean_area,0.0
mean_texture mean_perimeter,0.0
mean_radius worst_symmetry,0.0
mean_radius radius_error,0.0
mean_radius worst_concave_points,0.0
mean_radius worst_compactness,0.0
mean_radius worst_area,0.0
mean_radius worst_perimeter,0.0
mean_radius worst_radius,0.0
mean_radius concavity_error,0.0
mean_radius compactness_error,0.0
mean_radius area_error,0.0
mean_radius texture_error,0.0
mean_smoothness mean_fractal_dimension,0.0
mean_smoothness smoothness_error,0.0
radius_error symmetry_error,0.0
mean_concavity worst_concave_points,0.0
mean_symmetry worst_radius,0.0
mean_symmetry concavity_error,0.0
mean_symmetry compactness_error,0.0
mean_symmetry smoothness_error,0.0
mean_symmetry perimeter_error,0.0
mean_symmetry texture_error,0.0
mean_symmetry radius_error,0.0
mean_symmetry^2,0.0
mean_concave_points worst_symmetry,0.0
mean_concave_points worst_concavity,0.0
mean_concave_points worst_compactness,0.0
mean_concave_points worst_smoothness,0.0
mean_concave_points worst_radius,0.0
mean_concave_points fractal_dimension_error,0.0
mean_concave_points concavity_error,0.0
mean_concave_points compactness_error,0.0
mean_concave_points smoothness_error,0.0
mean_concave_points perimeter_error,0.0
mean_concave_points mean_symmetry,0.0
mean_concave_points^2,0.0
mean_concavity worst_fractal_dimension,0.0
mean_symmetry worst_texture,0.0
mean_symmetry worst_concavity,0.0
mean_symmetry worst_concave_points,0.0
mean_fractal_dimension worst_concavity,0.0
radius_error concave_points_error,0.0
radius_error concavity_error,0.0
radius_error compactness_error,0.0
radius_error smoothness_error,0.0
radius_error area_error,0.0
radius_error perimeter_error,0.0
radius_error texture_error,0.0
radius_error^2,0.0
mean_fractal_dimension worst_symmetry,0.0
mean_fractal_dimension worst_compactness,0.0
mean_symmetry worst_symmetry,0.0
mean_fractal_dimension worst_perimeter,0.0
mean_fractal_dimension worst_texture,0.0
mean_fractal_dimension concave_points_error,0.0
mean_fractal_dimension concavity_error,0.0
mean_fractal_dimension area_error,0.0
mean_fractal_dimension perimeter_error,0.0
mean_fractal_dimension radius_error,0.0
mean_fractal_dimension^2,0.0
mean_symmetry worst_fractal_dimension,0.0
mean_concavity worst_symmetry,0.0
mean_concavity worst_concavity,0.0
mean_smoothness concavity_error,0.0
mean_concavity worst_compactness,0.0
mean_compactness worst_perimeter,0.0
mean_compactness worst_texture,0.0
mean_compactness worst_radius,0.0
mean_compactness fractal_dimension_error,0.0
mean_compactness symmetry_error,0.0
mean_compactness concavity_error,0.0
mean_compactness compactness_error,0.0
mean_compactness smoothness_error,0.0
mean_compactness area_error,0.0
mean_compactness perimeter_error,0.0
mean_compactness texture_error,0.0
mean_compactness radius_error,0.0
mean_compactness mean_fractal_dimension,0.0
mean_compactness mean_symmetry,0.0
mean_compactness mean_concave_points,0.0
mean_compactness mean_concavity,0.0
mean_compactness^2,0.0
mean_smoothness worst_concavity,0.0
mean_smoothness worst_compactness,0.0
mean_smoothness worst_perimeter,0.0
mean_smoothness symmetry_error,0.0
mean_compactness worst_area,0.0
mean_compactness worst_smoothness,0.0
mean_compactness worst_compactness,0.0
mean_concavity area_error,0.0
mean_concavity worst_smoothness,0.0
mean_concavity worst_area,0.0
mean_concavity worst_perimeter,0.0
mean_concavity fractal_dimension_error,0.0
mean_concavity symmetry_error,0.0
mean_concavity concave_points_error,0.0
mean_concavity concavity_error,0.0
mean_concavity compactness_error,0.0
mean_concavity smoothness_error,0.0
mean_concavity perimeter_error,0.0
mean_compactness worst_concavity,0.0
mean_concavity texture_error,0.0
mean_concavity radius_error,0.0
mean_concavity mean_fractal_dimension,0.0
mean_concavity mean_symmetry,0.0
mean_concavity mean_concave_points,0.0
mean_concavity^2,0.0
mean_compactness worst_fractal_dimension,0.0
mean_compactness worst_symmetry,0.0
mean_compactness worst_concave_points,0.0
worst_fractal_dimension^2,0.0
