feature,importance
concave_points_error symmetry_error,0.0
worst_radius^2,0.0
concave_points_error^2,0.0
concave_points_error worst_area,0.0
concavity_error worst_fractal_dimension,0.0
concavity_error worst_symmetry,0.0
concavity_error worst_concavity,0.0
concavity_error worst_compactness,0.0
concavity_error worst_smoothness,0.0
concavity_error worst_area,0.0
concave_points_error worst_perimeter,0.0
fractal_dimension_error worst_concavity,0.0
smoothness_error^2,0.0
symmetry_error^2,0.0
symmetry_error worst_smoothness,0.0
symmetry_error worst_fractal_dimension,0.0
symmetry_error worst_perimeter,0.0
symmetry_error worst_texture,0.0
fractal_dimension_error^2,0.0
fractal_dimension_error worst_radius,0.0
concave_points_error worst_fractal_dimension,0.0
concave_points_error worst_smoothness,0.0
fractal_dimension_error worst_perimeter,0.0
concave_points_error worst_symmetry,0.0
concave_points_error worst_concave_points,0.0
fractal_dimension_error worst_area,0.0
fractal_dimension_error worst_smoothness,0.0
fractal_dimension_error worst_compactness,0.0
concavity_error worst_perimeter,0.0
concavity_error worst_texture,0.0
concavity_error worst_radius,0.0
smoothness_error worst_area,0.0
worst_perimeter^2,0.0
smoothness_error worst_fractal_dimension,0.0
smoothness_error worst_concavity,0.0
worst_perimeter worst_area,0.0
worst_perimeter worst_compactness,0.0
symmetry_error worst_concavity,0.0
smoothness_error worst_perimeter,0.0
concavity_error fractal_dimension_error,0.0
smoothness_error worst_radius,0.0
worst_perimeter worst_concavity,0.0
worst_perimeter worst_concave_points,0.0
smoothness_error concave_points_error,0.0
smoothness_error concavity_error,0.0
worst_perimeter worst_symmetry,0.0
worst_texture worst_fractal_dimension,0.0
compactness_error concavity_error,0.0
compactness_error fractal_dimension_error,0.0
worst_radius worst_concave_points,0.0
compactness_error worst_radius,0.0
compactness_error worst_texture,0.0
compactness_error worst_perimeter,0.0
compactness_error worst_area,0.0
compactness_error worst_smoothness,0.0
compactness_error worst_compactness,0.0
compactness_error worst_concavity,0.0
compactness_error worst_concave_points,0.0
compactness_error worst_symmetry,0.0
compactness_error worst_fractal_dimension,0.0
concavity_error^2,0.0
concavity_error concave_points_error,0.0
worst_radius worst_concavity,0.0
concave_points_error worst_compactness,0.0
mean_symmetry area_error,0.0
texture_error worst_texture,0.0
texture_error fractal_dimension_error,0.0
mean_area mean_fractal_dimension,0.0
mean_area mean_symmetry,0.0
mean_area mean_concave_points,0.0
mean_area mean_concavity,0.0
mean_area mean_compactness,0.0
mean_area^2,0.0
mean_perimeter worst_symmetry,0.0
mean_perimeter worst_concave_points,0.0
mean_perimeter worst_concavity,0.0
mean_perimeter worst_compactness,0.0
